"dataset_name","analysis_key","analysis_number","subgroup_number","analysis_name","k","log_or","log_or_ci_lb","log_or_ci_ub","rd","rd_ci_lb","rd_ci_ub","or_sig","rd_sig","direction_match","mismatch_type","sparse_events","double_zero"
"CD004736_pub6_data","28::overall",28,"overall","Low birthweight (less than 2500 g) (ALL)",26,-0.183171768442347,-0.310743467380259,-0.0556000695044339,-0.00374628619104179,-0.00849263600517785,0.00100006362309427,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD004736_pub6_data","31::overall",31,"overall","Low birthweight (less than 2500 g): SUBGROUP ANALYSIS by dose of iron",23,-0.230119748111369,-0.401833006035228,-0.0584064901875089,-0.0141630951603836,-0.0341394795622238,0.00581328924145664,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD004736_pub6_data","35::overall",35,"overall","Birthweight (g): SUBGROUP ANALYSIS by anaemia status at the start of supplementation",30,-0.43016857970491,-0.933357510182941,0.073020350773121,0.0126490430677368,-0.0556472789185817,0.0809453650540554,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD004736_pub6_data","36::overall",36,"overall","Birthweight (g): SUBGROUP ANALYSIS by dose of iron",34,-0.593359454389844,-1.08196195323069,-0.104756955548992,-0.0615334512584553,-0.149787573781884,0.0267206712649735,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD004736_pub6_data","40::overall",40,"overall","Preterm birth (less than 37 weeks of gestation): SUBGROUP ANALYSIS by anaemia status at the start of supplementation",23,-0.0967272466077826,-0.193930573311961,0.000476080096395312,-0.00949378998145227,-0.0181732830187623,-0.000814296944142218,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD004736_pub6_data","44::overall",44,"overall","Neonatal death (within 28 days after delivery): SUBGROUP ANALYSIS by gestational age at the start of supplementation",8,-0.0437526497407454,-0.263410635510892,0.175905336029402,0.000240608375806571,-0.00408189338874027,0.00456311014035341,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD004736_pub6_data","52::overall",52,"overall","Congenital anomalies: SUBGROUP ANALYSIS by malarial status of setting",7,-0.145286117391261,-0.503714580345171,0.213142345562648,0.000133755080313277,-0.00215514117191766,0.00242265133254421,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD004736_pub6_data","62::overall",62,"overall","Severe anaemia postpartum (Hb less than 80 g/L) (ALL)",8,-0.0544764838389097,-0.428694120947859,0.31974115327004,-0.0318278480045122,-0.0578029362903352,-0.00585275971868929,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD004736_pub6_data","63::overall",63,"overall","Puerperal infection (ALL)",5,-0.378920121806349,-0.665024833688353,-0.0928154099243447,-0.010819490953763,-0.0279630522818255,0.00632407037429954,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD004736_pub6_data","65::overall",65,"overall","Postpartum haemorrhage (ALL)",3,-0.193571402895433,-0.750242631646708,0.363099825855843,0.00130337845499445,-0.00135426362566643,0.00396102053565534,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD004736_pub6_data","67::overall",67,"overall","Diarrhoea (ALL)",5,-0.674173541502027,-1.33984159516242,-0.00850548784163008,-0.0110161447011517,-0.0360656228338464,0.0140333334315431,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD004736_pub6_data","71::overall",71,"overall","Vomiting (ALL)",4,-0.0923277893751177,-0.568343431344619,0.383687852594383,0.0166389561406103,-0.0483452717611979,0.0816231840424184,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD004953_pub5_data","1::2",1,"2","Death",2,-0.00363600388357654,-2.95079516916536,2.94352316139821,0.0634934678840171,-0.569790416130578,0.696777351898613,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD004953_pub5_data","13::2",13,"2","Patent ductus arteriosus (PDA)",4,-0.31193832717391,-1.31696208105697,0.693085426709153,0.00122630306136052,-0.0432607699035101,0.0457133760262312,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD004953_pub5_data","2::overall",2,"overall","Death during hospitalisation",13,-0.063378770969754,-0.452932105680786,0.326174563741278,0.0123151431852662,-0.0251806352608016,0.049810921631334,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD004953_pub5_data","3::2",3,"2","Death",12,-0.0807929145981088,-0.478495877235502,0.316910048039284,0.00930455824916111,-0.0309274632710097,0.0495365797693319,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD004953_pub5_data","6::overall",6,"overall","Pneumothorax during hospitalisation",13,-0.202375681961699,-0.609073523913697,0.204322159990299,0.00378972371786655,-0.0229426709806461,0.0305221184163792,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD004992_pub4_data","3::overall",3,"overall","Requirement for further endometrioma surgery",2,-1.61614048992132,-3.05782414181736,-0.174456838025279,-0.214690253913725,-0.545543169834251,0.1161626620068,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD005133_pub4_data","1::overall",1,"overall","All symptomatic CMV disease",21,-0.550256416915314,-1.1844586790761,0.0839458452454722,-0.082399938085971,-0.161379424015996,-0.00342045215594622,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD005133_pub4_data","2::overall",2,"overall","Death (any cause)",16,-0.0850674235903681,-0.543831414070006,0.37369656688927,0.00297128076956056,-0.0133515675232745,0.0192941290623956,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD005133_pub4_data","4::overall",4,"overall","CMV-associated symptoms",13,0.103865514236235,-0.34649825253974,0.55422928101221,-0.0320503501137118,-0.126149548551101,0.0620488483236777,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD005133_pub4_data","8::overall",8,"overall","Adverse events",56,-0.178646531411703,-0.343724842657834,-0.0135682201655713,-0.00780450238543387,-0.0228951107459063,0.00728610597503855,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD005187_pub6_data","4::overall",4,"overall","Deaths from lower respiratory tract infection ",6,-0.193051439968565,-0.641517327637778,0.255414447700648,0.00256148920930032,-0.00247880225992385,0.00760178067852449,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD005495_pub5_data","8::overall",8,"overall","Rate of cerebral palsy",36,-0.182422211047714,-0.41734177612702,0.0524973540315919,-0.0239807973078891,-0.0394174262426716,-0.00854416837310656,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD005566_pub4_data","2::overall",2,"overall","Cardiac complications, including 'no major complications'",108,0.172500361295016,0.115220497731308,0.229780224858723,0.00194394961143524,-0.000374855595181499,0.00426275481805198,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD005595_pub4_data","12::overall",12,"overall","Adverse events (after non-surgical fracture management)",38,-0.217882268505669,-0.622987955355863,0.187223418344525,-0.00932011576807357,-0.0168895485549436,-0.00175068298120357,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD005951_pub5_data","2::overall",2,"overall","Intracerebral haemorrhage expansion by 24 hours",14,-0.18016430137803,-0.339637968585686,-0.0206906341703736,-0.0464324272194671,-0.0944568293489188,0.00159197490998465,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD005951_pub5_data","6::overall",6,"overall","Death or dependence (Extended Glasgow Outcome Scale (GOS-E) 1–4) at day 90",4,-0.258853401184991,-0.501779033305092,-0.0159277690648904,-0.0327119025295902,-0.0799031377993745,0.0144793327401941,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD006023_pub4_data","10::overall",10,"overall","Hospitalisation",18,0.0249431377196293,-0.45417909653786,0.504065371977118,-0.0012860491676118,-0.0437973508643752,0.0412252525291516,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006023_pub4_data","11::overall",11,"overall","Fracture",18,-0.182258138529244,-0.546114957658765,0.181598680600277,0.000193714885864489,-0.00849205626286838,0.00887948603459736,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006023_pub4_data","12::overall",12,"overall","Pruritus",14,0.000647124871000849,-0.530374916150461,0.531669165892463,-0.00221588563914868,-0.0203575949018799,0.0159258236235825,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006023_pub4_data","19::overall",19,"overall","Serum calcium",31,0.268591967382393,-0.363355922657891,0.900539857422676,0.0219003692705481,0.00147593244492976,0.0423248060961664,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD006023_pub4_data","2::1",2,"1","Death (all causes): CKD GFR category",8,-1.04078578707877,-2.02194567355766,-0.0596259005998889,-0.0600418774394074,-0.124408754658315,0.00432499977950015,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD006023_pub4_data","20::overall",20,"overall","Serum calcium-by-phosphate product",32,-0.0255643725247575,-0.585288794729191,0.534160049679676,0.00379676000894375,-0.0372087289734208,0.0448022489913083,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006023_pub4_data","5::overall",5,"overall","Constipation",54,0.266788792709498,-0.000848292037547105,0.534425877456542,0.0212961614760581,0.00574600770482712,0.0368463152472891,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD006023_pub4_data","7::overall",7,"overall","Coronary artery calcium score",28,0.478749595026122,0.0200805400225471,0.937418650029697,0.0189715124189477,-0.00327547205135776,0.0412184968892532,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD006023_pub4_data","9::overall",9,"overall","Stroke",25,-0.587083189767351,-1.09046721542671,-0.0836991641079871,-0.0357945469907178,-0.0779559347236121,0.0063668407421766,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD006027_pub3_data","2::overall",2,"overall","Need for rescue medication",33,-0.387063726097364,-0.790891201219947,0.0167637490252185,-0.0841748265335382,-0.165656527859762,-0.0026931252073147,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD006124_pub3_data","2::overall",2,"overall","Duration of procedure",16,0.0216934442945353,-0.61923555746931,0.662622446058381,-0.00647982677327379,-0.0230459372369804,0.0100862836904328,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006182_pub3_data","3::1",3,"1","Moderate to severe CP among surviving infants",10,0.324646105382712,-0.0160706105451358,0.66536282131056,0.0224495302098105,0.000259839463296861,0.0446392209563241,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD006182_pub3_data","5::1",5,"1","Mortality before 18 to 24 months",3,0.0776560249690618,-0.281656161188047,0.43696821112617,-0.0042292727017977,-0.051794507423982,0.0433359620203866,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD006182_pub3_data","7::1",7,"1","Sepsis",2,0.66199191682282,-0.640794869550294,1.96477870319593,0.0392967083475815,0.00660762506879956,0.0719857916263635,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD006185_pub6_data","7::4",7,"4","Lost to study during intervention phase, dropouts",4,0.558554943936061,-0.841019470554989,1.95812935842711,0.107538583648112,0.00246914033938896,0.212608026956835,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD006185_pub6_data","8::overall",8,"overall","Death from all causes until end of intervention phase",101,-0.0594288517194446,-0.449312869681266,0.330455166242377,0.0104413586985527,-0.0163753541118326,0.0372580715089381,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006257_pub2_data","1::overall",1,"overall","Death: any cause",123,-0.102536429609375,-0.301620773460066,0.0965479142413157,0.00254647441952697,-0.0324942886002363,0.0375872374392903,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006257_pub2_data","10::overall",10,"overall","GFR (at end of treatment) [mL/min/1.73 m²]",24,-0.375434774873434,-0.629298710553323,-0.121570839193545,-0.0586518589040451,-0.125761641922912,0.0084579241148216,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD006257_pub2_data","16::overall",16,"overall","Impotence",5,0.0129511331073739,-1.19419457962757,1.22009684584232,-0.00245883687493299,-0.0746213145735622,0.0697036408236962,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006257_pub2_data","2::overall",2,"overall","Withdrawn",80,-0.0333495508961351,-0.335119525567279,0.268420423775009,0.0206988824965803,-0.0272786486429825,0.0686764136361432,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006257_pub2_data","3::overall",3,"overall","Cardiovascular death",102,-0.0293341543086401,-0.351903580469224,0.293235271851944,0.0133726591104857,-0.0589083263347963,0.0856536445557676,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006273_pub4_data","1::overall",1,"overall","Adverse events",4,1.44409540847358,-0.265810623902598,3.15400144084975,0.0724316587700779,0.0198378017671195,0.125025515773036,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD006404_pub5_data","1::overall",1,"overall","Total failure: day 28 (polymerase chain reaction-adjusted)",23,-0.565996737230503,-1.07653105580259,-0.0554624186584163,-0.00302966314313063,-0.00757229156201369,0.00151296527575244,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD006404_pub5_data","10::24",10,"24","Other adverse events",2,-0.099412307807064,-0.685140178490315,0.486315562876187,0.00567481803622687,-0.0597563216992671,0.0711059577717209,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD006404_pub5_data","10::31",10,"31","Other adverse events",10,0.0853536979801662,-0.12614358939042,0.296850985350752,-0.00100910128709458,-0.00919210876766371,0.00717390619347455,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD006404_pub5_data","10::34",10,"34","Other adverse events",7,-0.017525451329874,-0.2218392333583,0.186788330698552,0.00202345596322868,-0.00887457814966597,0.0129214900761233,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD006404_pub5_data","10::37",10,"37","Other adverse events",2,0.0540596867473971,-2.16288728763749,2.27100666113228,-0.00173379828437145,-0.0380651651630996,0.0345975685943568,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD006404_pub5_data","11::overall",11,"overall","Subsequent treatment(s), alanine aminotransferase increase greater than five times the upper limit of normal",5,-0.0650650449828455,-1.08188876306454,0.951758673098853,0.00642550670515224,-0.00469099423680319,0.0175420076471077,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006404_pub5_data","2::overall",2,"overall","Total failure: day 42 (polymerase chain reaction-adjusted)",20,0.115084550986795,-0.235767329624593,0.465936431598184,-0.00190730317119628,-0.00665888977611205,0.00284428343371948,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD006404_pub5_data","7::overall",7,"overall","Adverse events leading to withdrawal",20,0.485560068270137,-0.0370145744898418,1.00813471103012,0.00613554759856726,0.000354151114181483,0.011916944082953,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD006475_pub3_data","10::2",10,"2","Subgroup analysis: eczema by 2 years by probiotic type",16,-0.126712885073016,-0.276323050488693,0.0228972803426603,-0.0295234945742945,-0.055035309862747,-0.00401167928584199,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD006475_pub3_data","11::2",11,"2","Subgroup analysis: eczema by 2 years by period of supplementation",12,-0.121426684557418,-0.323550188471513,0.080696819356677,-0.0289453377497302,-0.0578842163874907,-6.45911196964916e-06,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD006475_pub3_data","4::2",4,"2","Subgroup analysis: eczema by 2 years of age by risk of allergy",5,0.00960308202462997,-0.229720033670684,0.248926197719944,-0.0121969771143441,-0.0808022816045158,0.0564083273758277,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD006475_pub3_data","5::1",5,"1","Subgroup analysis: eczema by 2 years of age by synbiotic type",2,-0.884504990324911,-2.53268524893936,0.763675268289534,-0.0907331200973501,-0.171654307970461,-0.00981193222423918,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD006475_pub3_data","5::overall",5,"overall","Cow's milk protein allergy by 2 years",5,0.0460037532774677,-0.606773761304945,0.698781267859881,-0.0108066882825203,-0.0467999308583871,0.0251865542933464,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD006475_pub3_data","8::2",8,"2","Subgroup analysis: eczema by 2 years by risk of allergy",9,-0.208418983992909,-0.446302750617334,0.0294647826315162,-0.0375796105608911,-0.0695200406897697,-0.00563918043201237,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD006536_pub5_data","1::overall",1,"overall","All-cause mortality",256,-0.245554815160856,-0.400776100614101,-0.0903335297076115,0.00507046159392783,0.00204939292172051,0.00809153026613516,TRUE,TRUE,FALSE,"direction_only",TRUE,TRUE
"CD006536_pub5_data","2::overall",2,"overall","Cardiovascular mortality",152,-0.227546018311185,-0.406717213253463,-0.0483748233689061,-0.00236376855210828,-0.00820561242199368,0.00347807531777712,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD006536_pub5_data","6::overall",6,"overall","Incidence of arrhythmias",16,-0.0403289619519196,-0.448349731659396,0.367691807755557,0.00210497382360206,-0.0168391605242723,0.0210491081714764,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD006606_pub5_data","10::overall",10,"overall","Ovarian hyperstimulation syndrome – low risk of bias (risk ratio, random-effects)",2,-2.47099750788078,-4.54696304526511,-0.395031970496444,-0.0337777185921717,-0.0845473201252343,0.0169918829408909,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD006606_pub5_data","3::overall",3,"overall","Miscarriage – low risk of bias (odds ratio, random-effects)",2,0.504704692794523,0.015869621941178,0.993539763647868,0.0854478421060919,-0.00211511400419732,0.173010798216381,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD006606_pub5_data","4::overall",4,"overall","Miscarriage – low risk of bias (risk ratio, random-effects)",2,0.504704692794523,0.015869621941178,0.993539763647868,0.0854478421060919,-0.00211511400419732,0.173010798216381,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD006606_pub5_data","9::overall",9,"overall","Ovarian hyperstimulation syndrome – low risk of bias (odds ratio, random-effects)",2,-2.47099750788078,-4.54696304526511,-0.395031970496444,-0.0337777185921717,-0.0845473201252343,0.0169918829408909,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
