"dataset_id","review_doi","analysis_group","analysis_number","analysis_name","data_type","measure","effect_is_log","rob_type","k_all","k_post","k_pre","frac_pre","i2_all","i2_post","i2_pre","delta_i2","delta_i2_post_pre","tau2_all","tau2_post","tau2_pre","delta_tau2","delta_tau2_post_pre","effect_all","effect_post","effect_pre","delta_effect","sig_all","sig_post","sign_all","sign_post"
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,4,"Duration of intervention","binary","RR",TRUE,"low_only_with_support",11,8,3,0.272727272727273,0,0,0,0,0,0,0,0,0,0,1.13878112022381,1.13397476560349,1.15182451683441,-0.00480635462031986,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,5,"Focus of treatment components","binary","RR",TRUE,"low_only",9,8,1,0.111111111111111,0,0,NA,0,NA,0,0,NA,0,NA,1.11826454282166,1.13397476560349,NA,0.0157102227818318,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,5,"Focus of treatment components","binary","RR",TRUE,"non_high",44,32,12,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0.940636011910117,0.930578385767767,0.968177120213563,-0.01005762614235,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,5,"Focus of treatment components","binary","RR",TRUE,"low_only_with_support",9,8,1,0.111111111111111,0,0,NA,0,NA,0,0,NA,0,NA,1.11826454282166,1.13397476560349,NA,0.0157102227818318,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,6,"Named approaches","binary","RR",TRUE,"low_only",11,8,3,0.272727272727273,0,0,0,0,0,0,0,0,0,0,1.13878112022381,1.13397476560349,1.15182451683441,-0.00480635462031986,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,6,"Named approaches","binary","RR",TRUE,"non_high",48,33,15,0.3125,0,0,0,0,0,0,0,0,0,0,0.952526105460436,0.932599187221476,0.998197618220515,-0.0199269182389598,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,6,"Named approaches","binary","RR",TRUE,"low_only_with_support",11,8,3,0.272727272727273,0,0,0,0,0,0,0,0,0,0,1.13878112022381,1.13397476560349,1.15182451683441,-0.00480635462031986,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,7,"Provider of intervention","binary","RR",TRUE,"low_only",11,8,3,0.272727272727273,0,0,0,0,0,0,0,0,0,0,1.13878112022381,1.13397476560349,1.15182451683441,-0.00480635462031986,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,7,"Provider of intervention","binary","RR",TRUE,"non_high",48,33,15,0.3125,0,0,0,0,0,0,0,0,0,0,0.952526105460436,0.932599187221476,0.998197618220515,-0.0199269182389598,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",9,7,"Provider of intervention","binary","RR",TRUE,"low_only_with_support",11,8,3,0.272727272727273,0,0,0,0,0,0,0,0,0,0,1.13878112022381,1.13397476560349,1.15182451683441,-0.00480635462031986,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,1,"Length of time post stroke","binary","RR",TRUE,"low_only",4,2,2,0.5,0,0,0,0,0,0,0,0,0,0,1.12054800679631,1.00990679447056,1.24305589231935,-0.110641212325751,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,1,"Length of time post stroke","binary","RR",TRUE,"non_high",31,24,7,0.225806451612903,0,0,0,0,0,0,0,0,0,0,0.91271357673715,0.875325249721825,1.05445924185402,-0.037388327015325,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,1,"Length of time post stroke","binary","RR",TRUE,"low_only_with_support",4,2,2,0.5,0,0,0,0,0,0,0,0,0,0,1.12054800679631,1.00990679447056,1.24305589231935,-0.110641212325751,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,2,"Geographical location - continent of study conduct","binary","RR",TRUE,"low_only",7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1.0554996534998,0.988884688652771,1.15182451683441,-0.0666149648470312,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,2,"Geographical location - continent of study conduct","binary","RR",TRUE,"non_high",47,32,15,0.319148936170213,0,0,0,0,0,0,0,0,0,0,0.894207630556241,0.901078705158898,0.879655747400548,0.0068710746026569,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,2,"Geographical location - continent of study conduct","binary","RR",TRUE,"low_only_with_support",7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1.0554996534998,0.988884688652771,1.15182451683441,-0.0666149648470312,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,3,"Amount of treatment (less or more than 2.5 hours/week)","binary","RR",TRUE,"low_only",6,3,3,0.5,0,0,0,0,0,0,0,0,0,0,1.05943331133369,0.974834781019516,1.15182451683441,-0.0845985303141692,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,3,"Amount of treatment (less or more than 2.5 hours/week)","binary","RR",TRUE,"non_high",41,28,13,0.317073170731707,0,0,0,0,0,0,0,0,0,0,0.878947620846883,0.887571700120711,0.860579011128086,0.00862407927382736,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,3,"Amount of treatment (less or more than 2.5 hours/week)","binary","RR",TRUE,"low_only_with_support",6,3,3,0.5,0,0,0,0,0,0,0,0,0,0,1.05943331133369,0.974834781019516,1.15182451683441,-0.0845985303141692,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,4,"Duration of intervention","binary","RR",TRUE,"low_only",7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1.0554996534998,0.988884688652771,1.15182451683441,-0.0666149648470312,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,4,"Duration of intervention","binary","RR",TRUE,"non_high",45,30,15,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.889736360762532,0.894798113812178,0.879655747400548,0.00506175304964607,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,4,"Duration of intervention","binary","RR",TRUE,"low_only_with_support",7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1.0554996534998,0.988884688652771,1.15182451683441,-0.0666149648470312,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,5,"Focus of treatment components","binary","RR",TRUE,"low_only",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,0.991103970927526,0.988884688652771,NA,-0.00221928227475432,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,5,"Focus of treatment components","binary","RR",TRUE,"non_high",41,29,12,0.292682926829268,0,0,0,0,0,0,0,0,0,0,0.871280385041892,0.892174860153587,0.822595293938376,0.0208944751116953,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,5,"Focus of treatment components","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,0.991103970927526,0.988884688652771,NA,-0.00221928227475432,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,6,"Named approaches","binary","RR",TRUE,"low_only",7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1.0554996534998,0.988884688652771,1.15182451683441,-0.0666149648470312,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,6,"Named approaches","binary","RR",TRUE,"non_high",47,32,15,0.319148936170213,0,0,0,0,0,0,0,0,0,0,0.894207630556241,0.901078705158898,0.879655747400548,0.00687107460265679,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,6,"Named approaches","binary","RR",TRUE,"low_only_with_support",7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1.0554996534998,0.988884688652771,1.15182451683441,-0.0666149648470312,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,7,"Provider of intervention","binary","RR",TRUE,"low_only",7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1.0554996534998,0.988884688652771,1.15182451683441,-0.0666149648470312,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,7,"Provider of intervention","binary","RR",TRUE,"non_high",47,32,15,0.319148936170213,0,0,0,0,0,0,0,0,0,0,0.894207630556241,0.901078705158898,0.879655747400548,0.0068710746026569,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",10,7,"Provider of intervention","binary","RR",TRUE,"low_only_with_support",7,4,3,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1.0554996534998,0.988884688652771,1.15182451683441,-0.0666149648470312,FALSE,FALSE,1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,1,"Length of time post stroke","binary","RR",TRUE,"low_only",4,3,1,0.25,0,0,NA,0,NA,0,0,NA,0,NA,1.00821587047289,1.01108009637771,NA,0.0028642259048226,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,1,"Length of time post stroke","binary","RR",TRUE,"non_high",15,14,1,0.0666666666666667,0,0,NA,0,NA,0,0,NA,0,NA,0.986432711168685,0.985442481337044,NA,-0.000990229831640654,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,1,"Length of time post stroke","binary","RR",TRUE,"low_only_with_support",4,3,1,0.25,0,0,NA,0,NA,0,0,NA,0,NA,1.00821587047289,1.01108009637771,NA,0.0028642259048226,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,2,"Geographical location - continent of study conduct","binary","RR",TRUE,"low_only",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.00654514772665,1.00824258807434,NA,0.00169744034769326,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,2,"Geographical location - continent of study conduct","binary","RR",TRUE,"non_high",20,19,1,0.05,0,0,NA,0,NA,0,0,NA,0,NA,0.988106780598735,0.987466063265413,NA,-0.000640717333322272,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,2,"Geographical location - continent of study conduct","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.00654514772665,1.00824258807434,NA,0.00169744034769326,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,3,"Amount of additional treatment (less or more than 2.5 hours/week)","binary","RR",TRUE,"low_only",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.00654514772665,1.00824258807434,NA,0.00169744034769326,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,3,"Amount of additional treatment (less or more than 2.5 hours/week)","binary","RR",TRUE,"non_high",20,19,1,0.05,0,0,NA,0,NA,0,0,NA,0,NA,0.991293449022872,0.990823594326092,NA,-0.000469854696780181,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,3,"Amount of additional treatment (less or more than 2.5 hours/week)","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.00654514772665,1.00824258807434,NA,0.00169744034769326,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,4,"Duration of intervention","binary","RR",TRUE,"low_only",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.00654514772665,1.00824258807434,NA,0.00169744034769326,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,4,"Duration of intervention","binary","RR",TRUE,"non_high",18,17,1,0.0555555555555556,0,0,NA,0,NA,0,0,NA,0,NA,0.986799693724088,0.986005707081731,NA,-0.000793986642357303,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,4,"Duration of intervention","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.00654514772665,1.00824258807434,NA,0.00169744034769326,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,5,"Focus of treatment components","binary","RR",TRUE,"low_only",4,3,1,0.25,0,0,NA,0,NA,0,0,NA,0,NA,0.997879629101881,0.997153188861548,NA,-0.00072644024033286,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,5,"Focus of treatment components","binary","RR",TRUE,"non_high",18,17,1,0.0555555555555556,0,0,NA,0,NA,0,0,NA,0,NA,0.98455575612107,0.98362876200067,NA,-0.000926994120400759,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,5,"Focus of treatment components","binary","RR",TRUE,"low_only_with_support",4,3,1,0.25,0,0,NA,0,NA,0,0,NA,0,NA,0.997879629101881,0.997153188861548,NA,-0.00072644024033286,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,6,"Provider of intervention","binary","RR",TRUE,"low_only",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.00654514772665,1.00824258807434,NA,0.00169744034769326,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,6,"Provider of intervention","binary","RR",TRUE,"non_high",20,19,1,0.05,0,0,NA,0,NA,0,0,NA,0,NA,0.988106780598735,0.987466063265413,NA,-0.000640717333322272,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",11,6,"Provider of intervention","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,1.00654514772665,1.00824258807434,NA,0.00169744034769326,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,1,"Length of time post stroke","binary","RR",TRUE,"low_only",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.933691127181002,0.882778475118099,1.04270334630187,-0.050912652062903,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,1,"Length of time post stroke","binary","RR",TRUE,"non_high",19,16,3,0.157894736842105,0,0,0,0,0,0,0,0,0,0,0.999016412051906,0.993572275500574,1.02835932783365,-0.00544413655133191,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,1,"Length of time post stroke","binary","RR",TRUE,"low_only_with_support",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.933691127181002,0.882778475118099,1.04270334630187,-0.050912652062903,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,2,"Geographical location - continent of study conduct","binary","RR",TRUE,"low_only",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.933691127181002,0.882778475118099,1.04270334630187,-0.0509126520629031,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,2,"Geographical location - continent of study conduct","binary","RR",TRUE,"non_high",22,19,3,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0.999149496495183,0.994578076699303,1.02835932783365,-0.00457141979588049,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,2,"Geographical location - continent of study conduct","binary","RR",TRUE,"low_only_with_support",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.933691127181002,0.882778475118099,1.04270334630187,-0.0509126520629031,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,3,"Amount of additional treatment (less or more than 2.5 hours/week)","binary","RR",TRUE,"low_only",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,0.905673369856476,0.882778475118099,NA,-0.0228948947383769,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,3,"Amount of additional treatment (less or more than 2.5 hours/week)","binary","RR",TRUE,"non_high",21,19,2,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0.995100345193609,0.994578076699303,1,-0.000522268494306588,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,3,"Amount of additional treatment (less or more than 2.5 hours/week)","binary","RR",TRUE,"low_only_with_support",5,4,1,0.2,0,0,NA,0,NA,0,0,NA,0,NA,0.905673369856476,0.882778475118099,NA,-0.0228948947383769,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,4,"Duration of intervention","binary","RR",TRUE,"low_only",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.933691127181002,0.882778475118099,1.04270334630187,-0.050912652062903,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,4,"Duration of intervention","binary","RR",TRUE,"non_high",20,17,3,0.15,0,0,0,0,0,0,0,0,0,0,0.999064889305604,0.993944441454391,1.02835932783365,-0.00512044785121235,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,4,"Duration of intervention","binary","RR",TRUE,"low_only_with_support",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.933691127181002,0.882778475118099,1.04270334630187,-0.050912652062903,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,5,"Focus of treatment components","binary","RR",TRUE,"low_only",4,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0.977331241150881,0.914926205036154,1.04270334630187,-0.0624050361147277,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,5,"Focus of treatment components","binary","RR",TRUE,"non_high",19,16,3,0.157894736842105,0,0,0,0,0,0,0,0,0,0,1.01596238413419,1.0136372448892,1.02835932783365,-0.00232513924499522,FALSE,FALSE,1,1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,5,"Focus of treatment components","binary","RR",TRUE,"low_only_with_support",4,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0.977331241150881,0.914926205036154,1.04270334630187,-0.0624050361147277,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,6,"Provider of intervention","binary","RR",TRUE,"low_only",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.933691127181002,0.882778475118099,1.04270334630187,-0.050912652062903,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,6,"Provider of intervention","binary","RR",TRUE,"non_high",22,19,3,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0.999149496495183,0.994578076699303,1.02835932783365,-0.00457141979588049,FALSE,FALSE,-1,-1
"CD001920_pub4_data","10.1002/14651858.CD001920.pub4",12,6,"Provider of intervention","binary","RR",TRUE,"low_only_with_support",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.933691127181002,0.882778475118099,1.04270334630187,-0.050912652062903,FALSE,FALSE,-1,-1
"CD003216_pub3_data","10.1002/14651858.CD003216.pub3",5,1,"Incidence of pressure ulcers","binary","RR",TRUE,"non_high",4,3,1,0.25,22.9274967878852,0,NA,-22.9274967878852,NA,0.056397493856908,0,NA,-0.056397493856908,NA,0.733397809810229,0.530820974704225,NA,-0.202576835106004,FALSE,TRUE,-1,-1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",1,2,"Eczema by 2 years of age","binary","RR",TRUE,"non_high",18,17,1,0.0555555555555556,7.14021582266424,0,NA,-7.14021582266424,NA,0.00336630486451765,0,NA,-0.00336630486451765,NA,0.87837151605402,0.903052269603473,NA,0.0246807535494522,TRUE,TRUE,-1,-1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",1,6,"Sensitivity analysis: eczema by 2 years by definition of allergic disease","binary","RR",TRUE,"non_high",27,26,1,0.037037037037037,25.0558426162891,7.24702323571569,NA,-17.8088193805734,NA,0.0188748625756881,0.00439299826744138,NA,-0.0144818643082467,NA,0.864186837783374,0.89217651880471,NA,0.0279896810213361,TRUE,TRUE,-1,-1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",1,8,"Subgroup analysis: eczema by 2 years by risk of allergy","binary","RR",TRUE,"non_high",19,18,1,0.0526315789473684,13.8698744806886,0,NA,-13.8698744806886,NA,0.00735767633724563,0,NA,-0.00735767633724563,NA,0.862047643505047,0.895206929191953,NA,0.0331592856869058,TRUE,TRUE,-1,-1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",1,9,"Subgroup analysis: eczema by 2 years by method of feeding","binary","RR",TRUE,"non_high",17,16,1,0.0588235294117647,7.13112901473928,0,NA,-7.13112901473928,NA,0.00361148575012262,0,NA,-0.00361148575012262,NA,0.876271949525148,0.902707854614992,NA,0.0264359050898437,TRUE,TRUE,-1,-1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",1,10,"Subgroup analysis: eczema by 2 years by probiotic type","binary","RR",TRUE,"non_high",19,18,1,0.0526315789473684,22.8223648744158,0,NA,-22.8223648744158,NA,0.0139281719611198,0,NA,-0.0139281719611198,NA,0.852462798321613,0.896426600023877,NA,0.0439638017022641,TRUE,TRUE,-1,-1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",1,11,"Subgroup analysis: eczema by 2 years by period of supplementation","binary","RR",TRUE,"non_high",19,18,1,0.0526315789473684,6.44380265525014,0,NA,-6.44380265525014,NA,0.00312583013405768,0,NA,-0.00312583013405768,NA,0.877168746631299,0.9011430875398,NA,0.0239743409085011,TRUE,TRUE,-1,-1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",3,1,"Asthma by 10 years of age","binary","RR",TRUE,"non_high",5,4,1,0.2,0.00490972845727384,0,NA,-0.00490972845727384,NA,7.17121068360857e-06,0,NA,-7.17121068360857e-06,NA,1.0821772020206,1.02135413090697,NA,-0.0608230711136313,FALSE,FALSE,1,1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",3,2,"Eczema by 10 years of age","binary","RR",TRUE,"non_high",8,7,1,0.125,42.8520588147456,32.7201833892031,NA,-10.1318754255426,NA,0.0220223654333707,0.0145292901878616,NA,-0.00749307524550901,NA,0.894560058355116,0.934717648549257,NA,0.0401575901941407,FALSE,FALSE,-1,-1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",3,3,"Allergic rhinitis by 10 years of age","binary","RR",TRUE,"non_high",6,5,1,0.166666666666667,20.2387955340045,19.8299893787324,NA,-0.408806155272114,NA,0.0497791785375094,0.0493993564671714,NA,-0.000379822070337918,NA,1.11114774800453,1.02951207939337,NA,-0.0816356686111621,FALSE,FALSE,1,1
"CD006475_pub3_data","10.1002/14651858.CD006475.pub3",3,4,"Sensitivity analysis: eczema by 10 years of age by definition of allergic disease","binary","RR",TRUE,"non_high",10,9,1,0.1,37.1569181750971,27.3108563655572,NA,-9.84606180953988,NA,0.0201273707519706,0.0132119557885701,NA,-0.00691541496340049,NA,0.910771146287719,0.947035813008424,NA,0.0362646667207046,FALSE,FALSE,-1,-1
