"review_id","analysis_number","analysis_name","doi","k","effect_type","theta","sigma","tau","R","tau_estimator","R_status"
"CD002042_pub6","6","30-day mortality","10.1002/14651858.CD002042.pub6",51,"logRR",0.0201908475364411,0.0555109548054166,0.131456461951113,0.411773612571925,"REML_golden_v1","ok"
"CD002042_pub6","7","30-day mortality: subgroup by restrictive haemoglobin level","10.1002/14651858.CD002042.pub6",43,"logRR",0.0087400893866069,0.0611973495748843,0.139891341310274,0.361956091173764,"REML_golden_v1","ok"
"CD002042_pub6","8","30-day mortality: subgroup by clinical specialties (random-effects model)","10.1002/14651858.CD002042.pub6",50,"logRR",0.0101741589903649,0.0554471640525427,0.128804609234976,0.409020830480854,"REML_golden_v1","ok"
"CD002042_pub6","9","30-day mortality: subgroup by clinical specialties (fixed-effect model)","10.1002/14651858.CD002042.pub6",47,"logRR",0.00321572357405973,0.0565002469386859,0.134342472521435,0.4104077749964,"REML_golden_v1","ok"
"CD002042_pub6","10","30-day mortality: subgroup by prospective trial registration vs no prospective registration","10.1002/14651858.CD002042.pub6",47,"logRR",0.0211541120219884,0.0558764395183264,0.132902167700319,0.824770208547872,"REML_golden_v1","ok"
"CD002042_pub6","11","30-day mortality: sensitivity analysis by allocation concealment","10.1002/14651858.CD002042.pub6",33,"logRR",0.045666538440515,0.0638244139895261,0.163369707957137,0.836247131878108,"REML_golden_v1","ok"
"CD002042_pub6","12","30-day mortality sensitivity analysis excluding trials at high risk of non-anaemic participants","10.1002/14651858.CD002042.pub6",31,"logRR",0.0379622726761905,0.0574695784040268,0.105465181336481,0.778031112061231,"REML_golden_v1","ok"
"CD002042_pub6","13","In-hospital mortality (as defined by triallists)","10.1002/14651858.CD002042.pub6",19,"logRR",-0.106320074048093,0.0553335194758319,6.7767975673939e-06,0.741595550130333,"REML_golden_v1","ok"
"CD002042_pub6","14","90-day mortality","10.1002/14651858.CD002042.pub6",11,"logRR",0.0999819152136122,0.0778101529334615,0.110894499767233,0.666618281768571,"REML_golden_v1","ok"
"CD002042_pub6","15","6-month, 12-month mortality","10.1002/14651858.CD002042.pub6",14,"logRR",0.0235075357739116,0.0397744285692196,5.61295930566667e-06,0.38010472570931,"REML_golden_v1","ok"
"CD002042_pub6","16","Neurocritically ill patients: unfavourable neurological outcome (dichotomised GOS-E or Rankin) at 6 to 12 months","10.1002/14651858.CD002042.pub6",7,"logRR",0.0832686613277441,0.0502236970448133,0.0692180402407669,0.753861071425068,"REML_golden_v1","ok"
"CD002042_pub6","17","Morbidity: myocardial infarction","10.1002/14651858.CD002042.pub6",36,"logRR",0.102289686498989,0.0707853822230532,0.0312489617639396,0.70759542050256,"REML_golden_v1","ok"
"CD002042_pub6","18","Morbidity: congestive heart failure","10.1002/14651858.CD002042.pub6",22,"logRR",-0.0530270764248306,0.137226992096256,0.300186773066786,0.845640169136466,"REML_golden_v1","ok"
"CD002042_pub6","19","Morbidity: cerebrovascular accident (CVA) – stroke","10.1002/14651858.CD002042.pub6",29,"logRR",0.0992186975633485,0.0702160113425293,6.00546697371301e-06,0.757132572862863,"REML_golden_v1","ok"
"CD002042_pub6","20","Morbidity: infection (composite)","10.1002/14651858.CD002042.pub6",39,"logRR",0.0196960313982637,0.03601370242465,0.0944652882143145,0.804018191762827,"REML_golden_v1","ok"
"CD002042_pub6","21","Morbidity: pneumonia","10.1002/14651858.CD002042.pub6",21,"logRR",-0.0161319600914897,0.0504381456254307,6.15159081401833e-06,0.809791218011791,"REML_golden_v1","ok"
"CD002042_pub6","22","Morbidity: sepsis/bacteraemia","10.1002/14651858.CD002042.pub6",19,"logRR",0.0630216200060157,0.049982913580837,5.94314461093367e-06,0.703821684894456,"REML_golden_v1","ok"
"CD002042_pub6","23","Morbidity: sepsis","10.1002/14651858.CD002042.pub6",13,"logRR",0.119934152992336,0.084319551569612,0.120684670321142,0.721518427480958,"REML_golden_v1","ok"
"CD002042_pub6","24","Morbidity: bacteraemia","10.1002/14651858.CD002042.pub6",12,"logRR",-0.0231947057795888,0.0897654989688738,6.22493924584663e-06,0.396382890949357,"REML_golden_v1","ok"
"CD002042_pub6","25","Morbidity: meningitis, ventriculitis or brain abscess","10.1002/14651858.CD002042.pub6",3,"logRR",-0.0565480394027731,0.23859189187219,6.68106346897261e-06,0.320183018184379,"REML_golden_v1","ok"
"CD002042_pub6","26","Morbidity: wound infection","10.1002/14651858.CD002042.pub6",15,"logRR",-0.0818632059406486,0.102207893253687,0.0597053451980158,0.589174928697496,"REML_golden_v1","ok"
"CD002042_pub6","27","Morbidity: thromboembolism","10.1002/14651858.CD002042.pub6",21,"logRR",-0.10970669643703,0.131662951525217,5.91200303127596e-06,0.756198119216012,"REML_golden_v1","ok"
"CD002042_pub6","28","Morbidity: rebleeding","10.1002/14651858.CD002042.pub6",12,"logRR",-0.0767243004714627,0.0823681634734167,0.125156614515225,0.33509611039608,"REML_golden_v1","ok"
"CD002042_pub6","29","Morbidity: clinically significant bleeding through thrombocytopaenia at longest follow-up","10.1002/14651858.CD002042.pub6",4,"logRR",-0.0967659695184574,0.148722173011129,0.138808858436133,0.625288290281692,"REML_golden_v1","ok"
"CD002042_pub6","30","Morbidity: acute kidney injury (AKI)","10.1002/14651858.CD002042.pub6",15,"logRR",-0.00383254688750215,0.0325648813559157,6.8972646186134e-06,0.416528030220243,"REML_golden_v1","ok"
"CD002042_pub6","31","Morbidity: renal failure requiring dialysis/replacement therapy","10.1002/14651858.CD002042.pub6",9,"logRR",0.0510009353549846,0.128682850687195,0.14860660643551,0.320219358848892,"REML_golden_v1","ok"
"CD002042_pub6","32","Morbidity: delirium","10.1002/14651858.CD002042.pub6",10,"logRR",0.161834658700225,0.0678600161959568,6.81611764685677e-06,0.773199776336937,"REML_golden_v1","ok"
"CD002042_pub6","33","Adverse events (composite of all)","10.1002/14651858.CD002042.pub6",18,"logRR",-0.56255130949342,0.221834950736384,0.55814629522247,0.702779645090085,"REML_golden_v1","ok"
"CD002042_pub6","34","Adverse events (serious only)","10.1002/14651858.CD002042.pub6",10,"logRR",-0.675686516565022,0.291018249849938,0.46914354447386,0.719903631654828,"REML_golden_v1","ok"
"CD002052_pub4","1","Hypotension","10.1002/14651858.CD002052.pub4",4,"logRR",0.401506853089739,0.428918427501043,0.182674571375479,0.558243998410106,"REML_golden_v1","ok"
"CD002052_pub4","2","Apnoea","10.1002/14651858.CD002052.pub4",4,"logRR",0.514147144144631,0.280156676655795,6.40697549386915e-06,0.408988758177816,"REML_golden_v1","ok"
"CD002052_pub4","3","All‐cause mortality until hospital discharge","10.1002/14651858.CD002052.pub4",5,"logRR",-0.0113154189817933,0.160149613215691,0.217593867111131,0.32264950866732,"REML_golden_v1","ok"
"CD002052_pub4","4","Days on mechanical ventilation","10.1002/14651858.CD002052.pub4",3,"logRR",-0.0426804956499689,1.14324047980192,6.16722351258999e-06,0.990617652298679,"REML_golden_v1","ok"
"CD002052_pub4","5","Days of supplemental oxygen use","10.1002/14651858.CD002052.pub4",2,"logRR",-0.0639031218964942,1.39889109046859,6.58396524096237e-06,1,"REML_golden_v1","ok"
"CD002052_pub4","6","Intraventricular haemorrhage (any grade)","10.1002/14651858.CD002052.pub4",3,"logRR",0.481460370795482,0.332624248029233,6.37693338215288e-06,0.663377184192438,"REML_golden_v1","ok"
"CD002052_pub4","7","Pneumothorax","10.1002/14651858.CD002052.pub4",4,"logRR",0.207004186332649,0.4570464213053,6.66516489138827e-06,0.7306547026973,"REML_golden_v1","ok"
"CD002052_pub4","8","Length of NICU stay (days)","10.1002/14651858.CD002052.pub4",2,"logRR",-0.0639031218964942,1.39889109046859,6.58396524096237e-06,1,"REML_golden_v1","ok"
"CD002112_pub2","1","Mean number of wet nights at the end of treatment","10.1002/14651858.CD002112.pub2",6,"GIV",0,0.157850863746415,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD002112_pub2","2","Number of children achieving 14 consecutive dry nights by the end of treatment","10.1002/14651858.CD002112.pub2",5,"GIV",0,0.0792728419105212,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD002112_pub2","3","Mean number of wet nights at follow-up","10.1002/14651858.CD002112.pub2",13,"logRR",-0.25406422040865,0.126573062069275,0.221426267595312,0.754860525531165,"REML_golden_v1","ok"
"CD002112_pub2","4","Number of children dry at follow-up (maintaining 14 consecutive dry nights after stopping treatment)","10.1002/14651858.CD002112.pub2",27,"logRR",0.0886889961178643,0.151770133487972,0.593809698349595,0.807911957995206,"REML_golden_v1","ok"
"CD002112_pub2","5","Number of children relapsing after cessation of treatment","10.1002/14651858.CD002112.pub2",6,"logRR",0.168308982283113,0.186345942074338,6.03729707899865e-06,0.516559546453881,"REML_golden_v1","ok"
"CD002112_pub2","6","Adverse events","10.1002/14651858.CD002112.pub2",3,"GIV",0,0.352902386230617,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD002115_pub6","1","Self-reported improvement in faecal incontinence (continuous data)","10.1002/14651858.CD002115.pub6",3,"GIV",-2.6278219287129,1.26745262096734,1.91499621606648,0.690502948478094,"REML_golden_v1","ok"
"CD002115_pub6","2","Number of participants with self-reported improvement in constipation (dichotomous)","10.1002/14651858.CD002115.pub6",9,"GIV",-0.642720356747971,0.317692311673152,0.853991076145417,0.704152152933057,"REML_golden_v1","ok"
"CD002115_pub6","3","Number of participants with self-reported improvement in constipation (continuous)","10.1002/14651858.CD002115.pub6",7,"GIV",-1.98221475857375,0.759034785356786,1.24197221140362,0.753599141602948,"REML_golden_v1","ok"
"CD002115_pub6","4","Mean number of FI episodes (continuous)","10.1002/14651858.CD002115.pub6",2,"logRR",-0.152306666872634,1.37966925753425,6.48063360569527e-06,0.999999999999998,"REML_golden_v1","ok"
"CD002115_pub6","5","Mean number of bowel movements per week (continuous)","10.1002/14651858.CD002115.pub6",2,"logRR",0.0158538472825048,1.40146408194682,6.18574908903193e-06,0.999999999999996,"REML_golden_v1","ok"
"CD002115_pub6","6","Mean number of bowel movements per week (continuous)","10.1002/14651858.CD002115.pub6",7,"logRR",-0.0516623988557872,0.743480385396536,5.60944515760483e-06,0.445825673374555,"REML_golden_v1","ok"
"CD002115_pub6","7","Mean time spent per week on bowel care (continuous)","10.1002/14651858.CD002115.pub6",3,"logRR",0.00915562888650311,1.14129260208804,5.7376445042363e-06,0.490905308773156,"REML_golden_v1","ok"
"CD002115_pub6","8","Mean time spent on bowel care per week (continuous; time taken for defecation in minutes)","10.1002/14651858.CD002115.pub6",2,"logRR",0,1.4079790765681,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD002115_pub6","9","Mean time spent per week on bowel care (dichotmous; participants spending < 10 minutes to pass stool)","10.1002/14651858.CD002115.pub6",2,"GIV",0,0.0472153833876127,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD002115_pub6","11","Condition-specific quality of life measures (continuous)","10.1002/14651858.CD002115.pub6",7,"logRR",-0.492370222166222,0.501013508744589,6.12343087574701e-06,0.330890416231511,"REML_golden_v1","ok"
"CD002115_pub6","13","Number of participants with adverse events (dichotomous)","10.1002/14651858.CD002115.pub6",4,"logRR",0.00109161665363257,0.254495871374297,0.162743771180076,0.188185674159726,"REML_golden_v1","ok"
"CD002122_pub3","1","Pain (visual analogue scale)&nbsp;","10.1002/14651858.CD002122.pub3",6,"logRR",-0.0464481481423169,0.0237102499916304,5.94618880419845e-06,0.804994978318648,"REML_golden_v1","ok"
"CD002122_pub3","2","Pain (4-point verbal rating scale)","10.1002/14651858.CD002122.pub3",11,"logRR",0.172372511016952,0.119378021935257,0.166165698174323,0.786233109067999,"REML_golden_v1","ok"
"CD002122_pub3","3","Pain (dichotomous)","10.1002/14651858.CD002122.pub3",7,"logRR",-0.061730566500782,0.0959490710741893,0.104714757942562,0.576699480643382,"REML_golden_v1","ok"
"CD002122_pub3","4","Assessment of implant (continuous scale)","10.1002/14651858.CD002122.pub3",2,"logRR",-0.639638454404931,1.12195882241341,1.25806527206414,0.878486726476321,"REML_golden_v1","ok"
"CD002122_pub3","5","Assessment of implant (dichotomous)","10.1002/14651858.CD002122.pub3",2,"logRR",0.00884862912707619,0.236917300696438,0.242328316881839,0.851715053356003,"REML_golden_v1","ok"
"CD002122_pub3","6","Quality of life","10.1002/14651858.CD002122.pub3",5,"logRR",-0.0863608278897908,0.146902258031091,0.192167767585342,0.609858877334243,"REML_golden_v1","ok"
"CD002122_pub3","7","Adverse effects","10.1002/14651858.CD002122.pub3",13,"logRR",0.613557261088495,0.200687470303801,0.440372538438121,0.665879756503033,"REML_golden_v1","ok"
"CD002203_pub5","1","FEV1 % predicted (mean change from baseline)","10.1002/14651858.CD002203.pub5",10,"logRR",-0.0184044962766697,0.628013808996282,5.64827563196485e-06,0.491804513652565,"REML_golden_v1","ok"
"CD002203_pub5","2","FVC % predicted (percentage change from baseline)","10.1002/14651858.CD002203.pub5",6,"logRR",0.0606949840476208,0.810384008998983,6.48689949222101e-06,0.990040756984477,"REML_golden_v1","ok"
"CD002203_pub5","3","Number free of pulmonary exacerbation","10.1002/14651858.CD002203.pub5",7,"logRR",0.234941765491077,0.115403848401835,0.25181800767572,0.66792608374967,"REML_golden_v1","ok"
"CD002203_pub5","4","Time to first pulmonary exacerbation","10.1002/14651858.CD002203.pub5",4,"GIV",-0.486182415989136,0.102624137687197,5.61295126926453e-06,0.75391062631678,"REML_golden_v1","ok"
"CD002203_pub5","5","Adverse effects of antibiotic treatment","10.1002/14651858.CD002203.pub5",7,"logRR",0.0454682095796047,0.227333462164622,0.388608845167684,0.323032720258964,"REML_golden_v1","ok"
"CD002203_pub5","6","Serious adverse events","10.1002/14651858.CD002203.pub5",3,"logRR",0.0579675142358526,0.540004026614883,6.36627604525875e-06,0.398562428479767,"REML_golden_v1","ok"
"CD002203_pub5","7","Admission to hospital","10.1002/14651858.CD002203.pub5",5,"logRR",-0.237802462388981,0.182501907004395,0.133493761966915,0.662319772009577,"REML_golden_v1","ok"
"CD002203_pub5","9","Acquisition of Pseudomonas aeruginosa","10.1002/14651858.CD002203.pub5",4,"logRR",-0.393797097343741,0.392744971840706,6.43670186548041e-06,0.977241351765585,"REML_golden_v1","ok"
"CD002203_pub5","10","Acquisition of Staphylococcal aureus","10.1002/14651858.CD002203.pub5",6,"logRR",-0.590235228496743,0.20689873558956,0.201427884213815,0.579097185507205,"REML_golden_v1","ok"
"CD002203_pub5","11","Eradication of Staphylococcal aureus present at baseline","10.1002/14651858.CD002203.pub5",2,"logRR",0.77337424343071,0.76851751219583,0.796671824587089,0.832331042007084,"REML_golden_v1","ok"
"CD002203_pub5","13","Acquisition of meticillin-resistant Staphylococcus aureus (MRSA)","10.1002/14651858.CD002203.pub5",5,"logRR",0.0126822342091039,0.288422461826038,5.84616804927047e-06,0.366467237971238,"REML_golden_v1","ok"
"CD002203_pub5","14","Acquisition of Haemophilus influenzae","10.1002/14651858.CD002203.pub5",4,"logRR",-0.0313785508146347,0.233885314133034,6.30687758689278e-06,0.378966777499534,"REML_golden_v1","ok"
"CD002203_pub5","16","Acquisition of non-tuberculous mycobacterium","10.1002/14651858.CD002203.pub5",2,"logRR",-0.94171609026941,0.859975422987095,6.5933424163667e-06,0.999999999998475,"REML_golden_v1","ok"
"CD002203_pub5","17","Need for additional oral antibiotics","10.1002/14651858.CD002203.pub5",5,"logRR",-0.300901903429559,0.0759830648279917,0.108592040994977,0.725963068871761,"REML_golden_v1","ok"
"CD002203_pub5","20","Need for intravenous antibiotics","10.1002/14651858.CD002203.pub5",5,"logRR",-0.11139237829288,0.148630592734471,6.53157450604055e-06,0.339805309121825,"REML_golden_v1","ok"
"CD002203_pub5","26","Change in weight (kg) from baseline","10.1002/14651858.CD002203.pub5",4,"GIV",0.544702445502222,0.147936082884587,5.66438636764565e-06,0.703733441047502,"REML_golden_v1","ok"
"CD002203_pub5","28","Change in physical domain of CFQ-R QoL score","10.1002/14651858.CD002203.pub5",2,"logRR",-0.167201239079912,1.39973201317239,5.79915134182728e-06,0.999999999999989,"REML_golden_v1","ok"
"CD002203_pub5","30","Change in psychosocial domain of CFQ-R QoL score","10.1002/14651858.CD002203.pub5",2,"logRR",-0.138287530487574,1.3994312764822,6.50497507962869e-06,0.999999999999987,"REML_golden_v1","ok"
"CD002203_pub5","31","Change in body image domain of CFQ-R QoL score","10.1002/14651858.CD002203.pub5",2,"logRR",-0.167201239079912,1.39973201317239,5.79915134182728e-06,0.999999999999989,"REML_golden_v1","ok"
"CD002243_pub5","1","28-day all-cause mortality","10.1002/14651858.CD002243.pub5",68,"GIV",0,0.0221394738045004,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD002243_pub5","2","28-day all-cause mortality - sensitivity analysis based on methodological quality","10.1002/14651858.CD002243.pub5",61,"logRR",-0.0804605370029983,0.0277939792467883,0.0687002573004225,0.824531007120537,"REML_golden_v1","ok"
"CD002243_pub5","3","28-day all-cause mortality by subgroups based on study drug","10.1002/14651858.CD002243.pub5",2,"GIV",0,0.293030803829555,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD002243_pub5","4","28-day all-cause mortality by subgroups based on treatment dose/duration","10.1002/14651858.CD002243.pub5",2,"GIV",0,0.0917150662024018,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD002243_pub5","5","28-day all-cause mortality based on mode of drug administration","10.1002/14651858.CD002243.pub5",70,"logRR",-0.091343980101571,0.0217484731316439,6.20832825158224e-06,0.606118685652217,"REML_golden_v1","ok"
"CD002243_pub5","6","28-day all-cause mortality based on mode of drug termination","10.1002/14651858.CD002243.pub5",3,"GIV",0,0.179311075563761,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD002243_pub5","7","28-day all-cause mortality by subgroups based on age","10.1002/14651858.CD002243.pub5",3,"GIV",0,0.186855500844706,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
