"review_id","dataset","analysis_key","analysis_name","analysis_group","analysis_number","subgroup","effect_class","outcome_type","k","yi","se","tau2","mean_year","mean_ctrl_risk","mean_total_n"
"CD001155","CD001155_pub3_data","1|2|Non-vertebral fractures|Non-vertebral fracture, Secondary","Non-vertebral fractures",1,2,"Non-vertebral fracture, Secondary","or","binary",3,-0.259519838836202,0.127818443499348,0,2000.66666666667,0.0959565807327001,745
"CD001155","CD001155_pub3_data","1|3|Hip fractures|Hip fractures, Primary","Hip fractures",1,3,"Hip fractures, Primary","or","binary",7,-0.254906956210549,0.271510660171299,0,2003,0.00437410710531937,1042.71428571429
"CD001155","CD001155_pub3_data","1|3|Hip fractures|Hip fractures, Secondary","Hip fractures",1,3,"Hip fractures, Secondary","or","binary",5,-0.677222539271454,0.319325486076824,0,2003.4,0.00925615823322412,532.6
"CD001155","CD001155_pub3_data","1|4|Wrist fractures|Wrist fractures, Primary","Wrist fractures",1,4,"Wrist fractures, Primary","or","binary",8,0.0620234802992147,0.365846252241,0.25365929419917,2002.28571428571,0.00590219799665293,934.625
"CD001155","CD001155_pub3_data","1|4|Wrist fractures|Wrist fractures, Secondary","Wrist fractures",1,4,"Wrist fractures, Secondary","or","binary",3,-0.61221004763668,0.260121095349015,0,2004.66666666667,0.0135986733001658,730.333333333333
"CD001155","CD001155_pub3_data","1|5|Radiographic vertebral fractures|Radiographic vertebral fractures, Primary","Radiographic vertebral fractures",1,5,"Radiographic vertebral fractures, Primary","or","binary",3,-0.560492661504384,0.177431654721109,0,1996.5,0.145851388220189,1422.66666666667
"CD001155","CD001155_pub3_data","1|5|Radiographic vertebral fractures|Radiographic vertebral fractures, Secondary","Radiographic vertebral fractures",1,5,"Radiographic vertebral fractures, Secondary","or","binary",3,-0.721072551975353,0.141134884819859,0,1998,0.0805475543497703,857.666666666667
"CD001155","CD001155_pub3_data","1|6|Withdrawals due to adverse events|Withdrawals due to adverse events, Primary","Withdrawals due to adverse events",1,6,"Withdrawals due to adverse events, Primary","or","binary",14,0.0259205991928548,0.0796074097597087,0,2003.25,0.0619113962262465,596.5
"CD001155","CD001155_pub3_data","1|7|Serious adverse events|Serious adverse events, Primary","Serious adverse events",1,7,"Serious adverse events, Primary","or","binary",6,0.0803962470382805,0.15234556533691,0,2003.83333333333,0.0773187454673034,436.5
"CD001155","CD001155_pub3_data","1|7|Serious adverse events|Serious adverse events, Secondary","Serious adverse events",1,7,"Serious adverse events, Secondary","or","binary",9,-0.331306389642977,0.140081078290846,0,2007.125,0.104971616241085,256.888888888889
"CD001155","CD001155_pub3_data","1|8|Gastrointestinal adverse events|Gastrointestinal adverse events, Primary","Gastrointestinal adverse events",1,8,"Gastrointestinal adverse events, Primary","or","binary",7,0.0207344787835052,0.0555622082217475,0,2000.33333333333,0.252294881051726,813
"CD001155","CD001155_pub3_data","1|8|Gastrointestinal adverse events|Gastrointestinal adverse events, Secondary","Gastrointestinal adverse events",1,8,"Gastrointestinal adverse events, Secondary","or","binary",12,0.0174177002074062,0.0645557524680059,4.48257353955233e-06,2002.27272727273,0.280998344070034,391.5
"CD001155","CD001155_pub3_data","1|9|Atypical femoral fracture|Atypical femoral fracture, Primary","Atypical femoral fracture",1,9,"Atypical femoral fracture, Primary","or","binary",4,-0.108410608946539,1.00535953124065,0,2007.66666666667,0,209.75
"CD001155","CD001155_pub3_data","1|9|Atypical femoral fracture|Atypical femoral fracture, Secondary","Atypical femoral fracture",1,9,"Atypical femoral fracture, Secondary","or","binary",2,-0.309951396203091,1.41708179007425,0,1998,0,1084.5
"CD001155","CD001155_pub3_data","10|5|Radiographic vertebral fractures|Radiographic vertebral fractures, Primary","Radiographic vertebral fractures",10,5,"Radiographic vertebral fractures, Primary","or","binary",2,-0.565119695007521,0.178122824199099,0,1998,0.218777082330284,2103.5
"CD001155","CD001155_pub3_data","10|5|Radiographic vertebral fractures|Radiographic vertebral fractures, Secondary","Radiographic vertebral fractures",10,5,"Radiographic vertebral fractures, Secondary","or","binary",2,-0.712983919479809,0.141656231074103,0,1996,0.106115449171714,1235.5
"CD001155","CD001155_pub3_data","12|1|Clinical vertebral fractures|Clinical vertebral fractures, Primary","Clinical vertebral fractures",12,1,"Clinical vertebral fractures, Primary","or","binary",6,-0.744400383247868,0.305756349837553,0,2003.8,0.0106237816764133,352.666666666667
"CD001155","CD001155_pub3_data","12|1|Clinical vertebral fractures|Clinical vertebral fractures, Secondary","Clinical vertebral fractures",12,1,"Clinical vertebral fractures, Secondary","or","binary",2,-0.80117595435522,0.24799090656344,0,1998,0.0348756218905473,1084.5
"CD001155","CD001155_pub3_data","12|2|Non-vertebral fractures|Non-vertebral fracture, Primary","Non-vertebral fractures",12,2,"Non-vertebral fracture, Primary","or","binary",6,-0.153215773339758,0.0889635224993143,0,2003.8,0.0454902954329582,908.166666666667
"CD001155","CD001155_pub3_data","12|2|Non-vertebral fractures|Non-vertebral fracture, Secondary","Non-vertebral fractures",12,2,"Non-vertebral fracture, Secondary","or","binary",3,-0.259519838836202,0.127818443499348,0,2000.66666666667,0.0959565807327001,745
"CD001155","CD001155_pub3_data","12|3|Hip fractures|Hip fractures, Primary","Hip fractures",12,3,"Hip fractures, Primary","or","binary",5,-0.21857669229126,0.291842372465635,0,2005.25,0.00216411181244364,1054.2
"CD001155","CD001155_pub3_data","12|3|Hip fractures|Hip fractures, Secondary","Hip fractures",12,3,"Hip fractures, Secondary","or","binary",4,-0.693154021744188,0.348551834257732,0,2003.75,0.0054726368159204,584
"CD001155","CD001155_pub3_data","12|4|Wrist fractures|Wrist fractures, Primary","Wrist fractures",12,4,"Wrist fractures, Primary","or","binary",6,0.195776496963313,0.161302429574537,0,2003.8,0.0052599939885783,908.166666666667
"CD001155","CD001155_pub3_data","12|4|Wrist fractures|Wrist fractures, Secondary","Wrist fractures",12,4,"Wrist fractures, Secondary","or","binary",3,-0.61221004763668,0.260121095349015,0,2004.66666666667,0.0135986733001658,730.333333333333
"CD001155","CD001155_pub3_data","12|5|Radiographic vertebral fractures|Radiographic vertebral fractures, Primary","Radiographic vertebral fractures",12,5,"Radiographic vertebral fractures, Primary","or","binary",2,-0.592169705276781,0.19077486383858,0,1996.5,0.0187770823302841,2097.5
"CD001155","CD001155_pub3_data","12|5|Radiographic vertebral fractures|Radiographic vertebral fractures, Secondary","Radiographic vertebral fractures",12,5,"Radiographic vertebral fractures, Secondary","or","binary",3,-0.721072551975353,0.141134884819859,0,1998,0.0805475543497703,857.666666666667
"CD001155","CD001155_pub3_data","13|1|Clinical vertebral fractures|Clinical vertebral fractures, Primary","Clinical vertebral fractures",13,1,"Clinical vertebral fractures, Primary","or","binary",5,-0.375847776832032,0.857104576190524,0,2005.25,0.00222222222222222,203.4
"CD001155","CD001155_pub3_data","13|2|Non-vertebral fractures|Non-vertebral fracture, Primary","Non-vertebral fractures",13,2,"Non-vertebral fracture, Primary","or","binary",6,-0.648607835484338,0.238102657959431,0,2004,0.0298353422536503,487.5
"CD001155","CD001155_pub3_data","13|2|Non-vertebral fractures|Non-vertebral fracture, Secondary","Non-vertebral fractures",13,2,"Non-vertebral fracture, Secondary","or","binary",2,-0.613404241650964,0.579193296057808,0,2005.5,0.0703030303030303,104
"CD001155","CD001155_pub3_data","13|3|Hip fractures|Hip fractures, Primary","Hip fractures",13,3,"Hip fractures, Primary","or","binary",5,-0.239745620164864,0.639759063709782,0,2005.5,0.000626304801670146,549.4
"CD001155","CD001155_pub3_data","13|3|Hip fractures|Hip fractures, Secondary","Hip fractures",13,3,"Hip fractures, Secondary","or","binary",4,-0.6058073361014,0.65780493382964,0,2005.25,0.00609756097560976,159
"CD001155","CD001155_pub3_data","13|4|Wrist fractures|Wrist fractures, Secondary","Wrist fractures",13,4,"Wrist fractures, Secondary","or","binary",2,0.237907186490516,1.28012224735812,0,2009,0,82
"CD001155","CD001155_pub3_data","13|5|Radiographic vertebral fractures|Radiographic vertebral fractures, Primary","Radiographic vertebral fractures",13,5,"Radiographic vertebral fractures, Primary","or","binary",2,-0.336361169089295,0.469635942314949,0,1995,0.2,67
"CD001155","CD001155_pub3_data","13|5|Radiographic vertebral fractures|Radiographic vertebral fractures, Secondary","Radiographic vertebral fractures",13,5,"Radiographic vertebral fractures, Secondary","or","binary",2,-0.796406027732041,0.465308394842613,0,2000,0.0456917978458989,313.5
"CD001155","CD001155_pub3_data","14|2|Non-vertebral fractures|Non-vertebral Fractures, Primary","Non-vertebral fractures",14,2,"Non-vertebral Fractures, Primary","or","binary",2,0.20988074092138,0.410305565852016,0.115492799779182,1998,0.0417220008853475,589
"CD001155","CD001155_pub3_data","14|2|Non-vertebral fractures|Non-vertebral Fractures, Secondary","Non-vertebral fractures",14,2,"Non-vertebral Fractures, Secondary","or","binary",2,-0.577595455250569,0.315894766270329,0,2005.5,0.108745421245421,453
"CD001155","CD001155_pub3_data","14|4|Radiographic vertebral fractures|Radiographic vertebral fractures, Secondary","Radiographic vertebral fractures",14,4,"Radiographic vertebral fractures, Secondary","or","binary",3,-0.521756291455955,0.247241826644757,0,2005.5,0.0711075211955494,476
"CD001155","CD001155_pub3_data","14|5|Withdrawals due to adverse events|Withdrawal due to adverse events, Primary","Withdrawals due to adverse events",14,5,"Withdrawal due to adverse events, Primary","or","binary",3,0.37546505683292,0.231208114023824,0,1999.66666666667,0.0401505090748119,420
"CD001155","CD001155_pub3_data","14|5|Withdrawals due to adverse events|Withdrawal due to adverse events, Secondary","Withdrawals due to adverse events",14,5,"Withdrawal due to adverse events, Secondary","or","binary",3,0.151596961751061,0.272005837847592,0,2005.5,0.0545041678542938,502
"CD001155","CD001155_pub3_data","14|6|Serious adverse events|Serious adverse events, Primary","Serious adverse events",14,6,"Serious adverse events, Primary","or","binary",2,0.18688502548173,0.223902337507709,0,1998,0.0798804780876494,589
"CD001155","CD001155_pub3_data","14|6|Serious adverse events|Serious adverse events, Secondary","Serious adverse events",14,6,"Serious adverse events, Secondary","or","binary",3,-0.229566542142007,0.15134520996257,0,2005.5,0.19663364751526,502
"CD001155","CD001155_pub3_data","14|7|Gastrointestinal adverse events|Gastrointestinal adverse events, Primary","Gastrointestinal adverse events",14,7,"Gastrointestinal adverse events, Primary","or","binary",2,-0.0102458031607629,0.127780108844967,0,1998,0.291854803010182,589
"CD001155","CD001155_pub3_data","14|7|Gastrointestinal adverse events|Gastrointestinal adverse events, Secondary","Gastrointestinal adverse events",14,7,"Gastrointestinal adverse events, Secondary","or","binary",2,-0.109138323146495,0.163351041485343,0,1997,0.335884518504166,391.5
"CD001155","CD001155_pub3_data","16|2|Non-vertebral fractures|Non-vertebral Fractures, Secondary","Non-vertebral fractures",16,2,"Non-vertebral Fractures, Secondary","or","binary",2,-0.577595455250569,0.315894766270329,0,2005.5,0.108745421245421,453
"CD001155","CD001155_pub3_data","16|4|Radiographic vertebral fractures|Radiographic vertebral fractures, Secondary","Radiographic vertebral fractures",16,4,"Radiographic vertebral fractures, Secondary","or","binary",2,-0.523920242065101,0.294381860918387,0,2005.5,0.0756753663003663,453
"CD001155","CD001155_pub3_data","18|2|Non-vertebral fractures|Non-vertebral Fractures, Primary","Non-vertebral fractures",18,2,"Non-vertebral Fractures, Primary","or","binary",2,0.20988074092138,0.410305565852016,0.115492799779182,1998,0.0417220008853475,589
"CD001155","CD001155_pub3_data","19|2|Non-vertebral fractures|Non-vertebral Fractures, Primary","Non-vertebral fractures",19,2,"Non-vertebral Fractures, Primary","or","binary",2,0.20988074092138,0.410305565852016,0.115492799779182,1998,0.0417220008853475,589
"CD001155","CD001155_pub3_data","19|2|Non-vertebral fractures|Non-vertebral Fractures, Secondary","Non-vertebral fractures",19,2,"Non-vertebral Fractures, Secondary","or","binary",2,-0.56425022132386,0.315789344728666,0,2005.5,0.107481559536354,473
"CD001155","CD001155_pub3_data","19|4|Radiographic vertebral fractures|Radiographic vertebral fractures, Secondary","Radiographic vertebral fractures",19,4,"Radiographic vertebral fractures, Secondary","or","binary",3,-0.528246941262077,0.246795310609638,0,2005.5,0.0671948389073402,515
"CD001155","CD001155_pub3_data","2|1|Clinical vertebral fractures|Clinical vertebral fractures, Primary","Clinical vertebral fractures",2,1,"Clinical vertebral fractures, Primary","or","binary",4,-0.108410608946539,1.00535953124065,0,2007.66666666667,0,209.75
"CD001155","CD001155_pub3_data","2|2|Non-vertebral fractures|Non-vertebral fractures, Primary","Non-vertebral fractures",2,2,"Non-vertebral fractures, Primary","or","binary",5,-0.674278726262902,0.253169209089839,0,2005.5,0.0246912995932693,549.4
"CD001155","CD001155_pub3_data","2|3|Hip fractures|Hip fractures, Primary","Hip fractures",2,3,"Hip fractures, Primary","or","binary",5,-0.239745620164864,0.639759063709782,0,2005.5,0.000626304801670146,549.4
"CD001155","CD001155_pub3_data","2|3|Hip fractures|Hip fractures, Secondary","Hip fractures",2,3,"Hip fractures, Secondary","or","binary",3,-0.63111243287251,1.16614916814168,0,2005.33333333333,0,103
"CD001155","CD001155_pub3_data","2|4|Wrist fractures|Wrist fractures, Primary","Wrist fractures",2,4,"Wrist fractures, Primary","or","binary",5,-0.469785435257824,0.519538174779194,0.163448832078562,2005.5,0.00313152400835073,549.4
"CD001155","CD001155_pub3_data","2|5|Radiographic vertebral fractures|Radiographic vertebral fractures, Primary","Radiographic vertebral fractures",2,5,"Radiographic vertebral fractures, Primary","or","binary",2,-0.336361169089295,0.469635942314949,0,1995,0.2,67
"CD001155","CD001155_pub3_data","20|1|Non-vertebral fractures|Non-vertebral Fractures, Secondary","Non-vertebral fractures",20,1,"Non-vertebral Fractures, Secondary","or","binary",2,-0.577595455250569,0.315894766270329,0,2005.5,0.108745421245421,453
"CD001155","CD001155_pub3_data","20|3|Radiographic vertebral fractures|Radiographic vertebral fractures, Secondary","Radiographic vertebral fractures",20,3,"Radiographic vertebral fractures, Secondary","or","binary",3,-0.521756291455955,0.247241826644757,0,2005.5,0.0711075211955494,476
"CD001155","CD001155_pub3_data","22|1|Non-vertebral fractures|Non-vertebral Fractures, Secondary","Non-vertebral fractures",22,1,"Non-vertebral Fractures, Secondary","or","binary",2,-0.577595455250569,0.315894766270329,0,2005.5,0.108745421245421,453
"CD001155","CD001155_pub3_data","22|3|Radiographic vertebral fractures|Radiographic vertebral fractures, Secondary","Radiographic vertebral fractures",22,3,"Radiographic vertebral fractures, Secondary","or","binary",3,-0.521756291455955,0.247241826644757,0,2005.5,0.0711075211955494,476
"CD001155","CD001155_pub3_data","23|6|Serious adverse events|Serious adverse events, Primary","Serious adverse events",23,6,"Serious adverse events, Primary","or","binary",2,0.27664234160518,0.431530200971199,0,2005.5,0.0568181818181818,407.5
"CD001155","CD001155_pub3_data","23|9|Osteonecrosis of the jaw|Osteonecrosis of the jaw, Primary","Osteonecrosis of the jaw",23,9,"Osteonecrosis of the jaw, Primary","or","binary",2,-0.0075958778455641,1.41529885638317,0,2005.5,0,650.5
"CD001155","CD001155_pub3_data","24|2|Alendronate vs Other active agent, Secondary|(Alendronate 10 mg/day + HRT) vs HRT","Alendronate vs Other active agent, Secondary",24,2,"(Alendronate 10 mg/day + HRT) vs HRT","or","binary",4,0.410969321352098,0.660695018509337,0,2001.25,0.0034965034965035,214
"CD001155","CD001155_pub3_data","24|2|Alendronate vs Other active agent, Secondary|Alendronate 10 mg/day vs (Alendronate 10 mg/day + HRT)","Alendronate vs Other active agent, Secondary",24,2,"Alendronate 10 mg/day vs (Alendronate 10 mg/day + HRT)","or","binary",2,-0.621328451866374,0.846315668526896,0,2002,0.0273809523809524,146
"CD001155","CD001155_pub3_data","24|2|Alendronate vs Other active agent, Secondary|Alendronate 10 mg/day vs HRT","Alendronate vs Other active agent, Secondary",24,2,"Alendronate 10 mg/day vs HRT","or","binary",2,-0.0590980018253396,0.925325863655635,0,2002,0.00699300699300699,147.5
